gatename,gate_in_1,gate_in_2,gate_in_3,gate_in_4,gate_in_5,fan_in_1,fan_in_2,fan_in_3,fan_in_4,fan_in_5,in_flipflop_1,in_flipflop_2,in_flipflop_3,in_flipflop_4,in_flipflop_5,out_flipflop_1,out_flipflop_2,out_flipflop_3,out_flipflop_4,out_flipflop_5,in_near_flipflop,out_near_flipflop,in_multiplexer_1,in_multiplexer_2,in_multiplexer_3,in_multiplexer_4,in_multiplexer_5,out_multiplexer_1,out_multiplexer_2,out_multiplexer_3,out_multiplexer_4,out_multiplexer_5,in_near_multiplexer,out_near_multiplexer,in_const_1,in_const_2,in_const_3,in_const_4,in_const_5,out_const_1,out_const_2,out_const_3,out_const_4,out_const_5,inv_1,inv_2,inv_3,inv_4,inv_5,loop_1,loop_2,loop_3,loop_4,loop_5,DPI,DPO,label
DFF_92_Q_reg,5,12,22,42,58,2,5,12,24,40,1,2,2,4,4,1,13,12,12,14,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,6,14,1,0,0,0,0,0,1,0
DFF_93_Q_reg,5,9,17,34,60,2,4,7,14,26,1,1,2,2,4,1,13,12,11,14,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0
DFF_94_Q_reg,5,9,10,21,35,2,4,6,9,16,1,1,1,2,2,1,12,11,11,14,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0
DFF_95_Q_reg,8,18,26,45,84,2,8,11,16,30,1,4,2,3,9,0,1,0,5,5,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0
DFF_96_Q_reg,4,13,17,33,62,1,5,8,12,22,0,3,2,2,9,1,2,6,6,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_97_Q_reg,8,17,25,41,73,2,7,10,14,23,1,3,2,2,8,1,2,6,6,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_98_Q_reg,8,21,34,65,112,2,8,15,23,39,1,4,4,5,10,1,2,6,6,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,2,0
DFF_99_Q_reg,8,21,33,58,101,2,8,13,21,32,1,4,3,4,10,1,2,6,6,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_100_Q_reg,8,21,33,53,90,2,8,13,19,30,1,4,3,3,9,1,2,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0
DFF_101_Q_reg,8,21,38,73,124,2,8,16,26,45,1,4,5,6,11,1,2,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,3,0
DFF_102_Q_reg,8,21,34,62,110,2,8,14,23,36,1,4,3,5,11,1,2,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0
DFF_103_Q_reg,8,21,33,54,94,2,8,13,20,32,1,4,3,3,10,1,2,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0
DFF_104_Q_reg,8,21,38,73,125,2,8,16,26,45,1,4,5,6,11,1,2,6,6,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,2,0
DFF_105_Q_reg,8,21,33,62,109,2,8,13,22,35,1,4,3,5,11,1,2,6,6,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_106_Q_reg,8,21,33,53,94,2,8,13,19,31,1,4,3,3,10,1,2,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0
DFF_107_Q_reg,8,21,48,80,134,2,8,19,30,45,1,3,7,7,6,1,2,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,2,0
DFF_108_Q_reg,8,21,43,71,110,2,8,16,26,36,1,3,5,6,6,1,2,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,2,0
DFF_109_Q_reg,8,21,43,62,95,2,8,16,23,32,1,3,5,4,5,1,2,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,2,0
DFF_110_Q_reg,8,18,37,83,125,2,8,16,30,48,1,3,3,9,9,1,1,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,1,1,0,1,0,0,1,0
DFF_111_Q_reg,8,18,30,61,108,2,8,14,24,38,1,3,2,5,10,0,1,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,1,0,1,0,0,0,0
DFF_112_Q_reg,4,10,16,33,51,1,5,8,13,21,0,2,1,3,5,1,2,1,5,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,1,0,0,3,0
DFF_113_Q_reg,8,14,26,56,99,2,7,13,22,37,1,2,2,5,8,1,2,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,1,1,0,1,0,0,3,0
DFF_114_Q_reg,8,18,25,50,80,2,8,12,20,29,1,3,1,4,6,1,2,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,1,0,0,3,0
DFF_115_Q_reg,8,18,29,48,74,2,8,13,19,28,1,3,2,3,5,1,2,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,0,1,0,0,3,0
DFF_116_Q_reg,8,20,44,79,132,2,8,18,31,47,1,3,5,8,5,1,2,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,0,1,0,0,2,0
DFF_117_Q_reg,8,20,42,77,123,2,8,16,29,41,1,3,4,7,6,1,2,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,1,0,0,2,0
DFF_118_Q_reg,8,20,41,72,111,2,8,15,26,38,1,3,4,6,5,1,2,5,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,0,0,2,0
DFF_119_Q_reg,8,21,37,81,147,2,8,16,28,52,1,4,4,7,14,1,2,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,3,0
DFF_120_Q_reg,8,21,34,61,122,2,8,14,23,39,1,4,3,4,12,1,2,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_121_Q_reg,8,21,33,54,97,2,8,13,20,33,1,4,3,3,9,1,2,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_122_Q_reg,8,21,38,73,126,2,8,16,26,46,1,4,5,6,11,1,2,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,2,0
DFF_123_Q_reg,8,21,34,62,111,2,8,14,23,37,1,4,3,5,11,1,2,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0
DFF_124_Q_reg,8,21,33,54,95,2,8,13,20,33,1,4,3,3,10,1,2,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0
DFF_125_Q_reg,8,21,38,73,122,2,8,16,26,45,1,4,5,6,10,1,2,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,2,0
DFF_126_Q_reg,8,21,33,62,106,2,8,13,22,35,1,4,3,5,10,1,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
DFF_127_Q_reg,8,21,33,53,91,2,8,13,19,31,1,4,3,3,9,0,1,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
DFF_128_Q_reg,4,13,17,40,78,1,5,8,13,28,0,3,2,3,9,1,2,1,5,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,3,0
DFF_129_Q_reg,8,17,26,41,84,2,7,11,15,26,1,3,2,2,9,1,2,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
DFF_130_Q_reg,8,21,29,46,80,2,8,12,17,27,1,4,2,2,8,1,2,5,5,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0
DFF_131_Q_reg,7,14,30,45,74,2,7,16,24,36,1,2,4,3,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,1,0,0,0,0,0,5,0
DFF_132_Q_reg,9,18,33,56,92,2,9,17,30,42,1,3,4,4,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,1,0,0,0,0,0,5,0
DFF_133_Q_reg,9,20,34,57,98,2,9,18,27,42,1,3,4,3,9,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,5,6,8,1,0,0,0,0,0,4,0
DFF_134_Q_reg,9,20,39,59,114,2,9,18,30,47,1,3,5,5,8,1,1,1,1,13,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,4,6,8,1,0,0,0,0,0,4,0
DFF_135_Q_reg,8,29,88,157,247,2,8,35,72,106,1,1,11,14,14,1,1,1,14,11,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,5,7,9,1,0,0,4,4,0,3,0
DFF_136_Q_reg,8,28,100,220,344,2,8,34,89,138,1,1,9,21,22,1,1,1,3,22,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,1,0,0,0,6,0,3,0
DFF_137_Q_reg,8,28,99,236,402,2,8,34,88,150,1,1,9,19,30,1,1,1,15,9,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,7,10,1,0,0,3,8,0,3,0
DFF_138_Q_reg,8,22,65,151,314,2,8,28,66,116,1,1,4,13,22,1,1,1,7,17,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,1,0,0,4,1,0,3,0
DFF_139_Q_reg,5,8,22,65,151,2,4,10,30,66,1,1,1,4,12,1,1,4,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,1,0,0,2,0,0,2,0
DFF_140_Q_reg,8,25,79,152,223,2,8,30,70,100,1,1,9,11,10,1,1,1,5,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,1,0,0,1,0,0,3,0
DFF_141_Q_reg,5,12,45,130,242,2,5,15,49,104,1,1,1,17,18,1,1,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,1,0,0,0,1,0,2,0
DFF_142_Q_reg,8,25,80,167,323,2,8,31,73,122,1,1,9,11,25,1,0,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,0,0,1,0,0,1,0
DFF_143_Q_reg,9,19,44,112,217,2,9,19,45,83,1,3,2,9,11,0,3,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,1,1,0,2,0,0,0,0
DFF_144_Q_reg,1,5,11,16,34,1,2,7,11,17,0,0,2,1,1,1,3,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,5,6,1,0,1,0,1,0,1,0
DFF_145_Q_reg,9,12,24,38,61,2,8,13,18,26,1,2,1,1,5,1,4,4,3,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,1,1,0,2,0,0,1,0
DFF_146_Q_reg,5,12,16,29,46,2,5,11,16,21,1,1,2,1,1,1,2,3,6,9,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,5,5,7,1,0,1,0,0,0,1,0
DFF_147_Q_reg,8,25,83,148,226,2,8,31,72,102,1,1,9,11,13,1,1,6,8,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,1,0,1,0,0,0,2,0
DFF_148_Q_reg,8,28,96,216,324,2,8,34,84,132,1,1,9,18,17,1,1,5,11,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,1,0,1,0,0,0,2,0
DFF_149_Q_reg,8,28,96,214,386,2,8,34,83,140,1,1,9,18,25,1,1,7,4,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,2,0
DFF_150_Q_reg,9,19,47,128,262,2,9,19,48,95,1,3,2,9,19,1,4,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,1,1,0,2,0,0,1,0
DFF_151_Q_reg,9,20,31,72,166,2,9,16,27,58,1,3,2,2,13,1,3,5,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,1,1,0,1,1,0,1,0
DFF_152_Q_reg,9,20,31,48,97,2,9,15,23,36,1,3,2,2,6,1,4,3,5,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,4,6,9,1,1,0,2,0,0,1,0
DFF_153_Q_reg,8,23,57,87,146,2,8,28,47,63,1,1,5,9,8,1,1,4,5,10,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,7,10,11,1,0,1,0,0,0,2,0
DFF_154_Q_reg,8,28,94,179,260,2,8,34,82,114,1,1,9,15,13,1,1,3,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,0,1,0,0,3,0
DFF_155_Q_reg,8,28,99,225,351,2,8,34,87,140,1,1,9,19,20,1,1,1,4,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,1,0,0,3,0
DFF_156_Q_reg,8,28,96,217,395,2,8,34,84,142,1,1,9,19,25,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,3,0
DFF_157_Q_reg,8,22,65,152,297,2,8,28,68,116,1,1,4,15,20,1,1,3,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,0,1,0,0,0,2,0
DFF_158_Q_reg,8,28,93,183,317,2,8,34,81,126,1,1,9,13,20,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,1,0,0,1,0
DFF_159_Q_reg,8,28,99,220,351,2,8,34,86,136,1,1,9,18,18,0,0,0,4,4,1,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,1,0,0,0,0
DFF_160_Q_reg,1,4,14,37,56,1,2,6,20,35,0,0,0,3,8,1,1,10,24,26,4,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,18,29,38,1,0,0,0,0,0,2,0
DFF_161_Q_reg,5,5,10,25,51,2,4,7,14,31,1,1,1,1,4,1,10,24,23,14,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,10,19,28,32,1,0,0,0,0,0,1,0
DFF_162_Q_reg,5,9,10,15,31,2,4,6,9,16,1,1,1,1,1,1,5,26,25,13,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,4,8,16,21,27,1,0,0,0,0,0,0,0
DFF_163_Q_reg,5,9,10,14,20,2,4,6,8,11,1,1,1,1,1,1,11,10,16,17,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,4,6,15,22,1,0,0,0,0,0,2,0
DFF_164_Q_reg,8,16,27,42,55,2,8,12,17,24,1,3,3,3,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,1,1,0,1,0,0,10,0
DFF_165_Q_reg,8,19,30,50,66,2,8,14,19,26,1,3,3,3,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,1,1,0,1,0,0,10,0
DFF_166_Q_reg,8,19,34,51,72,2,8,15,23,30,1,3,3,3,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,1,1,0,1,0,0,10,0
DFF_167_Q_reg,8,19,37,66,87,2,8,16,27,38,1,3,5,5,5,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,1,1,0,1,0,0,10,0
DFF_168_Q_reg,8,19,37,65,93,2,8,15,25,36,1,3,4,5,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,1,1,0,1,0,0,10,0
DFF_169_Q_reg,8,19,34,58,89,2,8,15,24,35,1,3,3,4,7,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,8,1,1,0,1,0,0,10,0
DFF_170_Q_reg,8,19,37,66,94,2,8,16,27,39,1,3,5,5,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,1,1,0,1,0,0,5,0
DFF_171_Q_reg,8,19,37,65,93,2,8,15,25,36,1,3,4,5,6,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,1,1,0,1,0,0,4,0
DFF_172_Q_reg,8,19,34,58,89,2,8,15,24,35,1,3,3,4,7,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,8,1,1,0,1,0,0,3,0
DFF_173_Q_reg,8,19,37,66,94,2,8,16,27,39,1,3,5,5,6,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,1,1,0,1,0,0,2,0
DFF_174_Q_reg,8,19,37,65,93,2,8,15,25,36,1,3,4,5,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,1,1,0,1,0,0,1,0
DFF_175_Q_reg,8,19,34,58,89,2,8,15,24,35,1,3,3,4,7,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,1,1,0,1,0,0,0,0
DFF_176_Q_reg,4,11,18,36,46,1,5,8,13,20,0,2,3,3,4,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,1,0,1,0,0,10,0
DFF_177_Q_reg,8,15,29,46,65,2,7,12,17,24,1,2,3,3,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,1,1,0,1,0,0,10,0
DFF_178_Q_reg,8,19,30,50,72,2,8,14,21,29,1,3,2,3,5,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,1,1,0,1,0,0,10,0
DFF_179_Q_reg,8,19,37,62,86,2,8,16,26,36,1,3,5,4,5,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,1,1,0,1,0,0,10,0
DFF_180_Q_reg,8,19,37,65,89,2,8,15,25,35,1,3,4,5,5,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,1,1,0,1,0,0,10,0
DFF_181_Q_reg,8,19,34,58,89,2,8,15,24,35,1,3,3,4,7,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,1,1,0,1,0,0,10,0
DFF_182_Q_reg,8,19,37,66,94,2,8,16,27,39,1,3,5,5,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,1,1,0,1,0,0,10,0
DFF_183_Q_reg,8,19,37,65,93,2,8,15,25,36,1,3,4,5,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,1,1,0,1,0,0,10,0
DFF_184_Q_reg,8,19,34,58,89,2,8,15,24,35,1,3,3,4,7,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,1,1,0,1,0,0,10,0
DFF_185_Q_reg,8,19,37,66,94,2,8,16,27,39,1,3,5,5,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,1,1,0,1,0,0,10,0
DFF_186_Q_reg,8,19,37,65,93,2,8,15,25,36,1,3,4,5,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,1,1,0,1,0,0,5,0
DFF_187_Q_reg,8,19,34,58,89,2,8,15,24,35,1,3,3,4,7,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,1,1,0,1,0,0,4,0
DFF_188_Q_reg,8,21,47,92,128,2,8,20,35,53,1,2,7,7,6,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,7,13,1,1,0,1,0,0,3,0
DFF_189_Q_reg,8,21,53,94,134,2,8,20,34,51,1,2,7,6,6,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,7,13,1,1,0,1,0,0,2,0
DFF_190_Q_reg,8,21,50,90,130,2,8,20,33,50,1,2,6,6,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,5,7,13,1,1,0,1,0,0,1,0
DFF_191_Q_reg,8,21,49,104,146,2,8,20,37,56,1,2,6,9,5,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,7,13,1,1,0,1,0,0,0,0
DFF_192_Q_reg,4,13,32,63,85,1,5,13,22,35,0,1,6,4,4,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,11,1,1,0,1,0,0,10,0
DFF_193_Q_reg,8,17,42,75,107,2,7,17,26,40,1,1,5,5,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,5,7,15,1,1,0,1,0,0,10,0
DFF_194_Q_reg,8,19,44,87,161,2,8,18,36,58,1,2,4,11,11,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,11,12,1,1,0,1,0,0,10,0
DFF_195_Q_reg,8,19,46,89,160,2,8,18,32,55,1,2,5,7,11,1,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,9,15,1,1,0,1,0,0,5,0
DFF_196_Q_reg,8,19,46,84,147,2,8,18,32,52,1,2,5,7,8,1,2,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,11,15,1,1,0,1,0,0,4,0
DFF_197_Q_reg,8,19,34,83,138,2,8,16,32,54,1,3,2,9,13,1,2,4,5,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,8,14,1,1,0,1,0,0,3,0
DFF_198_Q_reg,8,19,34,71,132,2,8,15,28,48,1,3,2,5,13,1,2,4,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,4,9,13,1,1,0,1,0,0,3,0
